case,depot_id,product_id,x0,raw_depot_id,raw_product_id,mapping_method,source_file,source_sha256,source_initial_inventory
210628,90016100,CON-S-0130,0,90016100,CON-S-0130,exact_identity_match,instances/210628/depot_90016100/per_commodity.csv,d8dfac7580837bd90107c6e6b55dc9bcf78c4daf404c8fbcfbcb9e19f1071158,0
210628,90016100,SLI---0770,0,90016100,SLI---0770,exact_identity_match,instances/210628/depot_90016100/per_commodity.csv,d8dfac7580837bd90107c6e6b55dc9bcf78c4daf404c8fbcfbcb9e19f1071158,0
210628,90016100,SLI---1200,0,90016100,SLI---1200,exact_identity_match,instances/210628/depot_90016100/per_commodity.csv,d8dfac7580837bd90107c6e6b55dc9bcf78c4daf404c8fbcfbcb9e19f1071158,0
210628,90016200,BAC---1041,0,90016200,BAC---1041,exact_identity_match,instances/210628/depot_90016200/per_commodity.csv,d8dfac7580837bd90107c6e6b55dc9bcf78c4daf404c8fbcfbcb9e19f1071158,0
210628,90016200,BAC-O-4312,0,90016200,BAC-O-4312,exact_identity_match,instances/210628/depot_90016200/per_commodity.csv,d8dfac7580837bd90107c6e6b55dc9bcf78c4daf404c8fbcfbcb9e19f1071158,0
210628,90016200,BAC-O-4325,0,90016200,BAC-O-4325,exact_identity_match,instances/210628/depot_90016200/per_commodity.csv,d8dfac7580837bd90107c6e6b55dc9bcf78c4daf404c8fbcfbcb9e19f1071158,0
210628,90016200,BAC-O-6423,0,90016200,BAC-O-6423,exact_identity_match,instances/210628/depot_90016200/per_commodity.csv,d8dfac7580837bd90107c6e6b55dc9bcf78c4daf404c8fbcfbcb9e19f1071158,0
210628,90016200,BAC-O-6433,0,90016200,BAC-O-6433,exact_identity_match,instances/210628/depot_90016200/per_commodity.csv,d8dfac7580837bd90107c6e6b55dc9bcf78c4daf404c8fbcfbcb9e19f1071158,0
210628,90016200,CON-S-0130,0,90016200,CON-S-0130,exact_identity_match,instances/210628/depot_90016200/per_commodity.csv,d8dfac7580837bd90107c6e6b55dc9bcf78c4daf404c8fbcfbcb9e19f1071158,0
210628,90016200,SLI---0770,0,90016200,SLI---0770,exact_identity_match,instances/210628/depot_90016200/per_commodity.csv,d8dfac7580837bd90107c6e6b55dc9bcf78c4daf404c8fbcfbcb9e19f1071158,0
210628,90016200,SLI---1200,0,90016200,SLI---1200,exact_identity_match,instances/210628/depot_90016200/per_commodity.csv,d8dfac7580837bd90107c6e6b55dc9bcf78c4daf404c8fbcfbcb9e19f1071158,0
210628,90016500,BAC---1041,0,90016500,BAC---1041,exact_identity_match,instances/210628/depot_90016500/per_commodity.csv,d8dfac7580837bd90107c6e6b55dc9bcf78c4daf404c8fbcfbcb9e19f1071158,0
210628,90016500,BAC-O-4312,0,90016500,BAC-O-4312,exact_identity_match,instances/210628/depot_90016500/per_commodity.csv,d8dfac7580837bd90107c6e6b55dc9bcf78c4daf404c8fbcfbcb9e19f1071158,0
210628,90016500,BAC-O-4325,0,90016500,BAC-O-4325,exact_identity_match,instances/210628/depot_90016500/per_commodity.csv,d8dfac7580837bd90107c6e6b55dc9bcf78c4daf404c8fbcfbcb9e19f1071158,0
210628,90016500,BAC-O-6423,0,90016500,BAC-O-6423,exact_identity_match,instances/210628/depot_90016500/per_commodity.csv,d8dfac7580837bd90107c6e6b55dc9bcf78c4daf404c8fbcfbcb9e19f1071158,0
210628,90016500,BAC-O-6433,0,90016500,BAC-O-6433,exact_identity_match,instances/210628/depot_90016500/per_commodity.csv,d8dfac7580837bd90107c6e6b55dc9bcf78c4daf404c8fbcfbcb9e19f1071158,0
210628,90016500,CON-S-0130,0,90016500,CON-S-0130,exact_identity_match,instances/210628/depot_90016500/per_commodity.csv,d8dfac7580837bd90107c6e6b55dc9bcf78c4daf404c8fbcfbcb9e19f1071158,0
210628,90016500,SLI---0770,0,90016500,SLI---0770,exact_identity_match,instances/210628/depot_90016500/per_commodity.csv,d8dfac7580837bd90107c6e6b55dc9bcf78c4daf404c8fbcfbcb9e19f1071158,0
210628,90016500,SLI---1200,0,90016500,SLI---1200,exact_identity_match,instances/210628/depot_90016500/per_commodity.csv,d8dfac7580837bd90107c6e6b55dc9bcf78c4daf404c8fbcfbcb9e19f1071158,0
210628,90016900,BAC---1041,0,90016900,BAC---1041,exact_identity_match,instances/210628/depot_90016900/per_commodity.csv,d8dfac7580837bd90107c6e6b55dc9bcf78c4daf404c8fbcfbcb9e19f1071158,0
210628,90016900,BAC-O-4312,0,90016900,BAC-O-4312,exact_identity_match,instances/210628/depot_90016900/per_commodity.csv,d8dfac7580837bd90107c6e6b55dc9bcf78c4daf404c8fbcfbcb9e19f1071158,0
210628,90016900,BAC-O-4325,0,90016900,BAC-O-4325,exact_identity_match,instances/210628/depot_90016900/per_commodity.csv,d8dfac7580837bd90107c6e6b55dc9bcf78c4daf404c8fbcfbcb9e19f1071158,0
210628,90016900,BAC-O-6423,0,90016900,BAC-O-6423,exact_identity_match,instances/210628/depot_90016900/per_commodity.csv,d8dfac7580837bd90107c6e6b55dc9bcf78c4daf404c8fbcfbcb9e19f1071158,0
210628,90016900,BAC-O-6433,0,90016900,BAC-O-6433,exact_identity_match,instances/210628/depot_90016900/per_commodity.csv,d8dfac7580837bd90107c6e6b55dc9bcf78c4daf404c8fbcfbcb9e19f1071158,0
210628,90016900,CON-S-0130,0,90016900,CON-S-0130,exact_identity_match,instances/210628/depot_90016900/per_commodity.csv,d8dfac7580837bd90107c6e6b55dc9bcf78c4daf404c8fbcfbcb9e19f1071158,0
210628,90016900,SLI---0770,0,90016900,SLI---0770,exact_identity_match,instances/210628/depot_90016900/per_commodity.csv,d8dfac7580837bd90107c6e6b55dc9bcf78c4daf404c8fbcfbcb9e19f1071158,0
210628,90016900,SLI---1200,0,90016900,SLI---1200,exact_identity_match,instances/210628/depot_90016900/per_commodity.csv,d8dfac7580837bd90107c6e6b55dc9bcf78c4daf404c8fbcfbcb9e19f1071158,0
210628,90017100,BAC---1041,0,90017100,BAC---1041,exact_identity_match,instances/210628/depot_90017100/per_commodity.csv,d8dfac7580837bd90107c6e6b55dc9bcf78c4daf404c8fbcfbcb9e19f1071158,0
210628,90017100,BAC-O-4312,0,90017100,BAC-O-4312,exact_identity_match,instances/210628/depot_90017100/per_commodity.csv,d8dfac7580837bd90107c6e6b55dc9bcf78c4daf404c8fbcfbcb9e19f1071158,0
210628,90017100,BAC-O-4325,0,90017100,BAC-O-4325,exact_identity_match,instances/210628/depot_90017100/per_commodity.csv,d8dfac7580837bd90107c6e6b55dc9bcf78c4daf404c8fbcfbcb9e19f1071158,0
210628,90017100,BAC-O-6423,0,90017100,BAC-O-6423,exact_identity_match,instances/210628/depot_90017100/per_commodity.csv,d8dfac7580837bd90107c6e6b55dc9bcf78c4daf404c8fbcfbcb9e19f1071158,0
210628,90017100,BAC-O-6433,0,90017100,BAC-O-6433,exact_identity_match,instances/210628/depot_90017100/per_commodity.csv,d8dfac7580837bd90107c6e6b55dc9bcf78c4daf404c8fbcfbcb9e19f1071158,0
210628,90017100,CON-S-0130,0,90017100,CON-S-0130,exact_identity_match,instances/210628/depot_90017100/per_commodity.csv,d8dfac7580837bd90107c6e6b55dc9bcf78c4daf404c8fbcfbcb9e19f1071158,0
210628,90017100,SLI---0770,0,90017100,SLI---0770,exact_identity_match,instances/210628/depot_90017100/per_commodity.csv,d8dfac7580837bd90107c6e6b55dc9bcf78c4daf404c8fbcfbcb9e19f1071158,0
210628,90017100,SLI---1200,0,90017100,SLI---1200,exact_identity_match,instances/210628/depot_90017100/per_commodity.csv,d8dfac7580837bd90107c6e6b55dc9bcf78c4daf404c8fbcfbcb9e19f1071158,0
210628,90018300,BAC---1041,0,90018300,BAC---1041,exact_identity_match,instances/210628/depot_90018300/per_commodity.csv,d8dfac7580837bd90107c6e6b55dc9bcf78c4daf404c8fbcfbcb9e19f1071158,0
210628,90018300,BAC-O-4312,0,90018300,BAC-O-4312,exact_identity_match,instances/210628/depot_90018300/per_commodity.csv,d8dfac7580837bd90107c6e6b55dc9bcf78c4daf404c8fbcfbcb9e19f1071158,0
210628,90018300,BAC-O-4325,0,90018300,BAC-O-4325,exact_identity_match,instances/210628/depot_90018300/per_commodity.csv,d8dfac7580837bd90107c6e6b55dc9bcf78c4daf404c8fbcfbcb9e19f1071158,0
210628,90018300,BAC-O-6423,0,90018300,BAC-O-6423,exact_identity_match,instances/210628/depot_90018300/per_commodity.csv,d8dfac7580837bd90107c6e6b55dc9bcf78c4daf404c8fbcfbcb9e19f1071158,0
210628,90018300,BAC-O-6433,0,90018300,BAC-O-6433,exact_identity_match,instances/210628/depot_90018300/per_commodity.csv,d8dfac7580837bd90107c6e6b55dc9bcf78c4daf404c8fbcfbcb9e19f1071158,0
210628,90018300,CON-S-0130,0,90018300,CON-S-0130,exact_identity_match,instances/210628/depot_90018300/per_commodity.csv,d8dfac7580837bd90107c6e6b55dc9bcf78c4daf404c8fbcfbcb9e19f1071158,0
210628,90018300,SLI---0770,0,90018300,SLI---0770,exact_identity_match,instances/210628/depot_90018300/per_commodity.csv,d8dfac7580837bd90107c6e6b55dc9bcf78c4daf404c8fbcfbcb9e19f1071158,0
210628,90018300,SLI---1200,0,90018300,SLI---1200,exact_identity_match,instances/210628/depot_90018300/per_commodity.csv,d8dfac7580837bd90107c6e6b55dc9bcf78c4daf404c8fbcfbcb9e19f1071158,0
210628,90018400,BAC---1041,0,90018400,BAC---1041,exact_identity_match,instances/210628/depot_90018400/per_commodity.csv,d8dfac7580837bd90107c6e6b55dc9bcf78c4daf404c8fbcfbcb9e19f1071158,0
210628,90018400,BAC-O-4312,0,90018400,BAC-O-4312,exact_identity_match,instances/210628/depot_90018400/per_commodity.csv,d8dfac7580837bd90107c6e6b55dc9bcf78c4daf404c8fbcfbcb9e19f1071158,0
210628,90018400,BAC-O-4325,0,90018400,BAC-O-4325,exact_identity_match,instances/210628/depot_90018400/per_commodity.csv,d8dfac7580837bd90107c6e6b55dc9bcf78c4daf404c8fbcfbcb9e19f1071158,0
210628,90018400,BAC-O-6423,0,90018400,BAC-O-6423,exact_identity_match,instances/210628/depot_90018400/per_commodity.csv,d8dfac7580837bd90107c6e6b55dc9bcf78c4daf404c8fbcfbcb9e19f1071158,0
210628,90018400,BAC-O-6433,0,90018400,BAC-O-6433,exact_identity_match,instances/210628/depot_90018400/per_commodity.csv,d8dfac7580837bd90107c6e6b55dc9bcf78c4daf404c8fbcfbcb9e19f1071158,0
210628,90018400,CON-S-0130,0,90018400,CON-S-0130,exact_identity_match,instances/210628/depot_90018400/per_commodity.csv,d8dfac7580837bd90107c6e6b55dc9bcf78c4daf404c8fbcfbcb9e19f1071158,0
210628,90018400,SLI---0770,0,90018400,SLI---0770,exact_identity_match,instances/210628/depot_90018400/per_commodity.csv,d8dfac7580837bd90107c6e6b55dc9bcf78c4daf404c8fbcfbcb9e19f1071158,0
210628,90018400,SLI---1200,0,90018400,SLI---1200,exact_identity_match,instances/210628/depot_90018400/per_commodity.csv,d8dfac7580837bd90107c6e6b55dc9bcf78c4daf404c8fbcfbcb9e19f1071158,0
210628,90019100,BAC---1041,0,90019100,BAC---1041,exact_identity_match,instances/210628/depot_90019100/per_commodity.csv,d8dfac7580837bd90107c6e6b55dc9bcf78c4daf404c8fbcfbcb9e19f1071158,0
210628,90019100,BAC-O-4312,0,90019100,BAC-O-4312,exact_identity_match,instances/210628/depot_90019100/per_commodity.csv,d8dfac7580837bd90107c6e6b55dc9bcf78c4daf404c8fbcfbcb9e19f1071158,0
210628,90019100,BAC-O-4325,0,90019100,BAC-O-4325,exact_identity_match,instances/210628/depot_90019100/per_commodity.csv,d8dfac7580837bd90107c6e6b55dc9bcf78c4daf404c8fbcfbcb9e19f1071158,0
210628,90019100,BAC-O-6423,0,90019100,BAC-O-6423,exact_identity_match,instances/210628/depot_90019100/per_commodity.csv,d8dfac7580837bd90107c6e6b55dc9bcf78c4daf404c8fbcfbcb9e19f1071158,0
210628,90019100,BAC-O-6433,0,90019100,BAC-O-6433,exact_identity_match,instances/210628/depot_90019100/per_commodity.csv,d8dfac7580837bd90107c6e6b55dc9bcf78c4daf404c8fbcfbcb9e19f1071158,0
210628,90019100,CON-S-0130,0,90019100,CON-S-0130,exact_identity_match,instances/210628/depot_90019100/per_commodity.csv,d8dfac7580837bd90107c6e6b55dc9bcf78c4daf404c8fbcfbcb9e19f1071158,0
210628,90019100,SLI---0770,0,90019100,SLI---0770,exact_identity_match,instances/210628/depot_90019100/per_commodity.csv,d8dfac7580837bd90107c6e6b55dc9bcf78c4daf404c8fbcfbcb9e19f1071158,0
210628,90019100,SLI---1200,0,90019100,SLI---1200,exact_identity_match,instances/210628/depot_90019100/per_commodity.csv,d8dfac7580837bd90107c6e6b55dc9bcf78c4daf404c8fbcfbcb9e19f1071158,0
210628,91017200,BAC---1041,0,91017200,BAC---1041,exact_identity_match,instances/210628/depot_91017200/per_commodity.csv,d8dfac7580837bd90107c6e6b55dc9bcf78c4daf404c8fbcfbcb9e19f1071158,0
210628,91017200,BAC-O-4312,0,91017200,BAC-O-4312,exact_identity_match,instances/210628/depot_91017200/per_commodity.csv,d8dfac7580837bd90107c6e6b55dc9bcf78c4daf404c8fbcfbcb9e19f1071158,0
210628,91017200,BAC-O-4325,0,91017200,BAC-O-4325,exact_identity_match,instances/210628/depot_91017200/per_commodity.csv,d8dfac7580837bd90107c6e6b55dc9bcf78c4daf404c8fbcfbcb9e19f1071158,0
210628,91017200,BAC-O-6423,0,91017200,BAC-O-6423,exact_identity_match,instances/210628/depot_91017200/per_commodity.csv,d8dfac7580837bd90107c6e6b55dc9bcf78c4daf404c8fbcfbcb9e19f1071158,0
210628,91017200,BAC-O-6433,0,91017200,BAC-O-6433,exact_identity_match,instances/210628/depot_91017200/per_commodity.csv,d8dfac7580837bd90107c6e6b55dc9bcf78c4daf404c8fbcfbcb9e19f1071158,0
210628,91017200,CON-S-0130,0,91017200,CON-S-0130,exact_identity_match,instances/210628/depot_91017200/per_commodity.csv,d8dfac7580837bd90107c6e6b55dc9bcf78c4daf404c8fbcfbcb9e19f1071158,0
210628,91017200,SLI---0770,0,91017200,SLI---0770,exact_identity_match,instances/210628/depot_91017200/per_commodity.csv,d8dfac7580837bd90107c6e6b55dc9bcf78c4daf404c8fbcfbcb9e19f1071158,0
210628,91017200,SLI---1200,0,91017200,SLI---1200,exact_identity_match,instances/210628/depot_91017200/per_commodity.csv,d8dfac7580837bd90107c6e6b55dc9bcf78c4daf404c8fbcfbcb9e19f1071158,0
210628,91017300,BAC---1041,0,91017300,BAC---1041,exact_identity_match,instances/210628/depot_91017300/per_commodity.csv,d8dfac7580837bd90107c6e6b55dc9bcf78c4daf404c8fbcfbcb9e19f1071158,0
210628,91017300,BAC-O-4312,0,91017300,BAC-O-4312,exact_identity_match,instances/210628/depot_91017300/per_commodity.csv,d8dfac7580837bd90107c6e6b55dc9bcf78c4daf404c8fbcfbcb9e19f1071158,0
210628,91017300,BAC-O-4325,0,91017300,BAC-O-4325,exact_identity_match,instances/210628/depot_91017300/per_commodity.csv,d8dfac7580837bd90107c6e6b55dc9bcf78c4daf404c8fbcfbcb9e19f1071158,0
210628,91017300,BAC-O-6423,0,91017300,BAC-O-6423,exact_identity_match,instances/210628/depot_91017300/per_commodity.csv,d8dfac7580837bd90107c6e6b55dc9bcf78c4daf404c8fbcfbcb9e19f1071158,0
210628,91017300,BAC-O-6433,0,91017300,BAC-O-6433,exact_identity_match,instances/210628/depot_91017300/per_commodity.csv,d8dfac7580837bd90107c6e6b55dc9bcf78c4daf404c8fbcfbcb9e19f1071158,0
210628,91017300,CON-S-0130,0,91017300,CON-S-0130,exact_identity_match,instances/210628/depot_91017300/per_commodity.csv,d8dfac7580837bd90107c6e6b55dc9bcf78c4daf404c8fbcfbcb9e19f1071158,0
210628,91017300,SLI---0770,0,91017300,SLI---0770,exact_identity_match,instances/210628/depot_91017300/per_commodity.csv,d8dfac7580837bd90107c6e6b55dc9bcf78c4daf404c8fbcfbcb9e19f1071158,0
210628,91017300,SLI---1200,0,91017300,SLI---1200,exact_identity_match,instances/210628/depot_91017300/per_commodity.csv,d8dfac7580837bd90107c6e6b55dc9bcf78c4daf404c8fbcfbcb9e19f1071158,0
210628,91017500,BAC---1041,0,91017500,BAC---1041,exact_identity_match,instances/210628/depot_91017500/per_commodity.csv,d8dfac7580837bd90107c6e6b55dc9bcf78c4daf404c8fbcfbcb9e19f1071158,0
210628,91017500,BAC-O-4312,0,91017500,BAC-O-4312,exact_identity_match,instances/210628/depot_91017500/per_commodity.csv,d8dfac7580837bd90107c6e6b55dc9bcf78c4daf404c8fbcfbcb9e19f1071158,0
210628,91017500,BAC-O-4325,0,91017500,BAC-O-4325,exact_identity_match,instances/210628/depot_91017500/per_commodity.csv,d8dfac7580837bd90107c6e6b55dc9bcf78c4daf404c8fbcfbcb9e19f1071158,0
210628,91017500,BAC-O-6423,0,91017500,BAC-O-6423,exact_identity_match,instances/210628/depot_91017500/per_commodity.csv,d8dfac7580837bd90107c6e6b55dc9bcf78c4daf404c8fbcfbcb9e19f1071158,0
210628,91017500,BAC-O-6433,0,91017500,BAC-O-6433,exact_identity_match,instances/210628/depot_91017500/per_commodity.csv,d8dfac7580837bd90107c6e6b55dc9bcf78c4daf404c8fbcfbcb9e19f1071158,0
210628,91017500,CON-S-0130,0,91017500,CON-S-0130,exact_identity_match,instances/210628/depot_91017500/per_commodity.csv,d8dfac7580837bd90107c6e6b55dc9bcf78c4daf404c8fbcfbcb9e19f1071158,0
210628,91017500,SLI---0770,0,91017500,SLI---0770,exact_identity_match,instances/210628/depot_91017500/per_commodity.csv,d8dfac7580837bd90107c6e6b55dc9bcf78c4daf404c8fbcfbcb9e19f1071158,0
210628,91017500,SLI---1200,0,91017500,SLI---1200,exact_identity_match,instances/210628/depot_91017500/per_commodity.csv,d8dfac7580837bd90107c6e6b55dc9bcf78c4daf404c8fbcfbcb9e19f1071158,0
210628,91017600,BAC---1041,0,91017600,BAC---1041,exact_identity_match,instances/210628/depot_91017600/per_commodity.csv,d8dfac7580837bd90107c6e6b55dc9bcf78c4daf404c8fbcfbcb9e19f1071158,0
210628,91017600,BAC-O-4312,0,91017600,BAC-O-4312,exact_identity_match,instances/210628/depot_91017600/per_commodity.csv,d8dfac7580837bd90107c6e6b55dc9bcf78c4daf404c8fbcfbcb9e19f1071158,0
210628,91017600,BAC-O-4325,0,91017600,BAC-O-4325,exact_identity_match,instances/210628/depot_91017600/per_commodity.csv,d8dfac7580837bd90107c6e6b55dc9bcf78c4daf404c8fbcfbcb9e19f1071158,0
210628,91017600,BAC-O-6423,0,91017600,BAC-O-6423,exact_identity_match,instances/210628/depot_91017600/per_commodity.csv,d8dfac7580837bd90107c6e6b55dc9bcf78c4daf404c8fbcfbcb9e19f1071158,0
210628,91017600,BAC-O-6433,0,91017600,BAC-O-6433,exact_identity_match,instances/210628/depot_91017600/per_commodity.csv,d8dfac7580837bd90107c6e6b55dc9bcf78c4daf404c8fbcfbcb9e19f1071158,0
210628,91017600,CON-S-0130,0,91017600,CON-S-0130,exact_identity_match,instances/210628/depot_91017600/per_commodity.csv,d8dfac7580837bd90107c6e6b55dc9bcf78c4daf404c8fbcfbcb9e19f1071158,0
210628,91017600,SLI---0770,0,91017600,SLI---0770,exact_identity_match,instances/210628/depot_91017600/per_commodity.csv,d8dfac7580837bd90107c6e6b55dc9bcf78c4daf404c8fbcfbcb9e19f1071158,0
210628,91017600,SLI---1200,0,91017600,SLI---1200,exact_identity_match,instances/210628/depot_91017600/per_commodity.csv,d8dfac7580837bd90107c6e6b55dc9bcf78c4daf404c8fbcfbcb9e19f1071158,0
210628,9624708,BAC---1041,0,9624708,BAC---1041,exact_identity_match,instances/210628/depot_9624708/per_commodity.csv,d8dfac7580837bd90107c6e6b55dc9bcf78c4daf404c8fbcfbcb9e19f1071158,0
210628,9624708,BAC-O-4312,0,9624708,BAC-O-4312,exact_identity_match,instances/210628/depot_9624708/per_commodity.csv,d8dfac7580837bd90107c6e6b55dc9bcf78c4daf404c8fbcfbcb9e19f1071158,0
210628,9624708,BAC-O-4325,0,9624708,BAC-O-4325,exact_identity_match,instances/210628/depot_9624708/per_commodity.csv,d8dfac7580837bd90107c6e6b55dc9bcf78c4daf404c8fbcfbcb9e19f1071158,0
210628,9624708,BAC-O-6423,0,9624708,BAC-O-6423,exact_identity_match,instances/210628/depot_9624708/per_commodity.csv,d8dfac7580837bd90107c6e6b55dc9bcf78c4daf404c8fbcfbcb9e19f1071158,0
210628,9624708,BAC-O-6433,0,9624708,BAC-O-6433,exact_identity_match,instances/210628/depot_9624708/per_commodity.csv,d8dfac7580837bd90107c6e6b55dc9bcf78c4daf404c8fbcfbcb9e19f1071158,0
210628,9624708,CON-S-0130,0,9624708,CON-S-0130,exact_identity_match,instances/210628/depot_9624708/per_commodity.csv,d8dfac7580837bd90107c6e6b55dc9bcf78c4daf404c8fbcfbcb9e19f1071158,0
210628,9624708,SLI---0770,0,9624708,SLI---0770,exact_identity_match,instances/210628/depot_9624708/per_commodity.csv,d8dfac7580837bd90107c6e6b55dc9bcf78c4daf404c8fbcfbcb9e19f1071158,0
210628,9624708,SLI---1200,0,9624708,SLI---1200,exact_identity_match,instances/210628/depot_9624708/per_commodity.csv,d8dfac7580837bd90107c6e6b55dc9bcf78c4daf404c8fbcfbcb9e19f1071158,0
